  1   1.625   3.470   0.823   0.800  0.836E+04  0.253E+03
  1   1.675   3.452   0.813   0.798  0.787E+04  0.251E+03
  1   1.725   3.434   0.803   0.796  0.762E+04  0.254E+03
  1   1.775   3.416   0.792   0.794  0.767E+04  0.259E+03
  1   1.825   3.397   0.782   0.792  0.760E+04  0.264E+03
  1   1.875   3.379   0.773   0.790  0.832E+04  0.274E+03
  1   1.925   3.361   0.763   0.788  0.892E+04  0.289E+03
  1   1.975   3.343   0.753   0.786  0.933E+04  0.299E+03
  1   2.025   3.325   0.744   0.784  0.977E+04  0.326E+03
  1   2.075   3.307   0.735   0.782  0.116E+05  0.368E+03
  1   2.125   3.289   0.725   0.779  0.127E+05  0.423E+03
  1   2.175   3.270   0.716   0.777  0.153E+05  0.499E+03
  1   2.226   3.252   0.707   0.775  0.163E+05  0.486E+03
  1   2.276   3.234   0.699   0.773  0.165E+05  0.396E+03
  1   2.326   3.216   0.690   0.771  0.143E+05  0.359E+03
  1   2.376   3.198   0.681   0.768  0.130E+05  0.317E+03
  1   2.426   3.180   0.673   0.766  0.120E+05  0.295E+03
  1   2.476   3.162   0.665   0.764  0.120E+05  0.295E+03
  1   2.526   3.144   0.656   0.761  0.120E+05  0.303E+03
  1   2.576   3.125   0.648   0.759  0.124E+05  0.318E+03
  1   2.626   3.107   0.640   0.757  0.126E+05  0.340E+03
  1   2.676   3.089   0.632   0.754  0.141E+05  0.382E+03
  1   2.723   3.072   0.625   0.752  0.152E+05  0.427E+03
  1   2.773   3.054   0.617   0.750  0.171E+05  0.483E+03
  1   2.823   3.036   0.610   0.747  0.175E+05  0.462E+03
  1   2.873   3.018   0.602   0.745  0.187E+05  0.430E+03
  1   2.923   2.999   0.595   0.742  0.178E+05  0.401E+03
  1   2.973   2.981   0.588   0.740  0.174E+05  0.386E+03
  1   3.050   2.954   0.577   0.736  0.167E+05  0.383E+03
  1   3.150   2.917   0.562   0.730  0.162E+05  0.395E+03
  1   3.250   2.881   0.549   0.725  0.166E+05  0.404E+03
  1   3.350   2.845   0.535   0.720  0.170E+05  0.414E+03
  1   3.450   2.808   0.522   0.714  0.172E+05  0.417E+03
  1   3.550   2.772   0.509   0.709  0.179E+05  0.424E+03
  1   3.650   2.736   0.497   0.703  0.179E+05  0.423E+03
  1   3.750   2.700   0.485   0.697  0.183E+05  0.428E+03
  1   3.850   2.663   0.473   0.691  0.185E+05  0.425E+03
  1   1.224   4.049   0.922   0.774  0.188E+03  0.159E+03
  1   1.275   4.029   0.911   0.772  0.105E+04  0.251E+03
  1   1.325   4.008   0.900   0.770  0.223E+04  0.370E+03
  1   1.376   3.988   0.889   0.769  0.562E+04  0.454E+03
  1   1.423   3.968   0.880   0.767  0.818E+04  0.441E+03
  1   1.474   3.948   0.869   0.765  0.864E+04  0.375E+03
  1   1.524   3.927   0.859   0.763  0.760E+04  0.275E+03
  1   1.575   3.907   0.849   0.761  0.691E+04  0.210E+03
  1   1.625   3.886   0.839   0.759  0.662E+04  0.185E+03
  1   1.676   3.866   0.829   0.757  0.627E+04  0.184E+03
  1   1.723   3.847   0.820   0.755  0.597E+04  0.191E+03
  1   1.774   3.826   0.811   0.753  0.602E+04  0.191E+03
  1   1.824   3.805   0.801   0.751  0.618E+04  0.193E+03
  1   1.875   3.785   0.792   0.748  0.656E+04  0.204E+03
  1   1.925   3.764   0.783   0.746  0.689E+04  0.215E+03
  1   1.976   3.744   0.774   0.744  0.751E+04  0.227E+03
  1   2.023   3.725   0.765   0.742  0.784E+04  0.240E+03
  1   2.074   3.704   0.756   0.740  0.904E+04  0.272E+03
  1   2.125   3.684   0.748   0.738  0.101E+05  0.318E+03
  1   2.175   3.663   0.739   0.735  0.114E+05  0.373E+03
  1   2.226   3.643   0.730   0.733  0.128E+05  0.356E+03
  1   2.273   3.623   0.722   0.731  0.124E+05  0.275E+03
  1   2.324   3.603   0.714   0.729  0.109E+05  0.253E+03
  1   2.374   3.582   0.706   0.726  0.103E+05  0.227E+03
  1   2.425   3.562   0.698   0.724  0.949E+04  0.210E+03
  1   2.475   3.541   0.689   0.722  0.952E+04  0.210E+03
  1   2.526   3.521   0.682   0.719  0.926E+04  0.216E+03
  1   2.573   3.502   0.674   0.717  0.972E+04  0.232E+03
  1   2.624   3.481   0.666   0.714  0.102E+05  0.253E+03
  1   2.674   3.460   0.659   0.712  0.112E+05  0.284E+03
  1   2.725   3.440   0.651   0.710  0.124E+05  0.324E+03
  1   2.775   3.419   0.643   0.707  0.140E+05  0.355E+03
  1   2.826   3.399   0.636   0.704  0.141E+05  0.335E+03
  1   2.873   3.380   0.629   0.702  0.147E+05  0.306E+03
  1   2.924   3.359   0.622   0.700  0.142E+05  0.281E+03
  1   2.974   3.339   0.615   0.697  0.139E+05  0.271E+03
  1   3.050   3.308   0.604   0.693  0.134E+05  0.266E+03
  1   3.148   3.268   0.590   0.688  0.131E+05  0.263E+03
  1   3.249   3.227   0.577   0.683  0.135E+05  0.271E+03
  1   3.350   3.186   0.563   0.677  0.137E+05  0.277E+03
  1   3.448   3.146   0.551   0.672  0.142E+05  0.284E+03
  1   3.549   3.105   0.538   0.666  0.147E+05  0.290E+03
  1   3.650   3.064   0.525   0.660  0.149E+05  0.292E+03
  1   3.748   3.024   0.513   0.655  0.152E+05  0.295E+03
  1   3.849   2.983   0.501   0.649  0.153E+05  0.295E+03
  1   1.225   4.457   0.928   0.732  0.296E+03  0.132E+03
  1   1.276   4.435   0.918   0.730  0.895E+03  0.212E+03
  1   1.323   4.413   0.909   0.728  0.215E+04  0.303E+03
  1   1.374   4.391   0.899   0.726  0.432E+04  0.367E+03
  1   1.425   4.368   0.889   0.724  0.563E+04  0.345E+03
  1   1.476   4.345   0.879   0.722  0.673E+04  0.299E+03
  1   1.524   4.324   0.871   0.720  0.648E+04  0.234E+03
  1   1.574   4.301   0.861   0.718  0.563E+04  0.205E+03
  1   1.625   4.278   0.852   0.716  0.532E+04  0.169E+03
  1   1.673   4.257   0.843   0.714  0.513E+04  0.167E+03
  1   1.724   4.235   0.834   0.712  0.490E+04  0.176E+03
  1   1.775   4.212   0.825   0.710  0.523E+04  0.186E+03
  1   1.826   4.189   0.816   0.708  0.538E+04  0.185E+03
  1   1.873   4.168   0.808   0.706  0.562E+04  0.195E+03
  1   1.924   4.145   0.799   0.704  0.588E+04  0.197E+03
  1   1.975   4.122   0.790   0.701  0.654E+04  0.210E+03
  1   2.026   4.100   0.782   0.699  0.629E+04  0.236E+03
  1   2.073   4.078   0.774   0.697  0.728E+04  0.256E+03
  1   2.124   4.056   0.765   0.695  0.792E+04  0.294E+03
  1   2.175   4.033   0.757   0.692  0.890E+04  0.329E+03
  1   2.226   4.010   0.749   0.690  0.102E+05  0.324E+03
  1   2.273   3.989   0.741   0.688  0.982E+04  0.277E+03
  1   2.324   3.966   0.733   0.686  0.896E+04  0.245E+03
  1   2.375   3.943   0.725   0.683  0.841E+04  0.224E+03
  1   2.426   3.921   0.717   0.681  0.808E+04  0.210E+03
  1   2.474   3.899   0.710   0.679  0.782E+04  0.202E+03
  1   2.525   3.877   0.702   0.676  0.773E+04  0.212E+03
  1   2.575   3.854   0.695   0.674  0.826E+04  0.221E+03
  1   2.623   3.833   0.687   0.671  0.845E+04  0.236E+03
  1   2.674   3.810   0.680   0.669  0.909E+04  0.258E+03
  1   2.725   3.787   0.672   0.666  0.980E+04  0.295E+03
  1   2.776   3.764   0.665   0.664  0.109E+05  0.312E+03
  1   2.823   3.743   0.658   0.662  0.115E+05  0.320E+03
  1   2.874   3.720   0.651   0.659  0.123E+05  0.304E+03
  1   2.925   3.698   0.644   0.656  0.119E+05  0.286E+03
  1   2.976   3.675   0.637   0.654  0.115E+05  0.273E+03
  1   3.051   3.641   0.627   0.650  0.111E+05  0.267E+03
  1   3.149   3.598   0.613   0.645  0.112E+05  0.287E+03
  1   3.251   3.552   0.600   0.640  0.113E+05  0.290E+03
  1   3.349   3.508   0.587   0.634  0.116E+05  0.295E+03
  1   3.451   3.463   0.574   0.629  0.119E+05  0.299E+03
  1   3.549   3.419   0.562   0.623  0.126E+05  0.310E+03
  1   3.651   3.373   0.549   0.618  0.126E+05  0.310E+03
  1   3.750   3.329   0.537   0.612  0.129E+05  0.308E+03
  1   3.848   3.285   0.525   0.606  0.130E+05  0.310E+03
  1   1.226   4.841   0.933   0.689  0.178E+03  0.100E+03
  1   1.273   4.818   0.925   0.687  0.748E+03  0.158E+03
  1   1.324   4.794   0.915   0.685  0.126E+04  0.246E+03
  1   1.375   4.769   0.906   0.683  0.336E+04  0.294E+03
  1   1.426   4.744   0.897   0.681  0.439E+04  0.272E+03
  1   1.474   4.721   0.888   0.679  0.484E+04  0.240E+03
  1   1.525   4.696   0.879   0.677  0.463E+04  0.191E+03
  1   1.576   4.671   0.870   0.675  0.427E+04  0.173E+03
  1   1.623   4.648   0.862   0.673  0.409E+04  0.148E+03
  1   1.674   4.624   0.853   0.671  0.400E+04  0.145E+03
  1   1.725   4.599   0.845   0.669  0.386E+04  0.158E+03
  1   1.776   4.574   0.836   0.666  0.408E+04  0.156E+03
  1   1.824   4.551   0.828   0.664  0.424E+04  0.154E+03
  1   1.875   4.526   0.820   0.662  0.450E+04  0.168E+03
  1   1.926   4.501   0.812   0.660  0.482E+04  0.169E+03
  1   1.973   4.478   0.804   0.658  0.518E+04  0.171E+03
  1   2.024   4.454   0.796   0.656  0.546E+04  0.232E+03
  1   2.075   4.429   0.787   0.653  0.622E+04  0.251E+03
  1   2.123   4.406   0.780   0.651  0.685E+04  0.286E+03
  1   2.174   4.381   0.772   0.649  0.754E+04  0.314E+03
  1   2.225   4.356   0.764   0.647  0.889E+04  0.326E+03
