     1   4.0000   0.5217   0.107E-02  0.6014   0.140E+06   0.462E+04
     1   3.8000   0.6476   0.853E-03  0.6092   0.125E+06   0.404E+04
     1   4.0000   0.4189   0.152E-02  0.6330   0.156E+06   0.530E+04
     1   3.8000   0.5607   0.109E-02  0.6347   0.138E+06   0.458E+04
     1   4.2000   0.1587   0.484E-02  0.6665   0.214E+06   0.795E+04
     1   3.6000   0.6940   0.863E-03  0.6401   0.123E+06   0.394E+04
     1   3.8000   0.4505   0.157E-02  0.6673   0.155E+06   0.525E+04
     1   3.6000   0.6021   0.112E-02  0.6665   0.137E+06   0.451E+04
     1   3.4500   0.7282   0.868E-03  0.6618   0.120E+06   0.387E+04
     1   4.0000   0.1716   0.514E-02  0.7052   0.216E+06   0.770E+04
     1   3.6000   0.4784   0.161E-02  0.6983   0.153E+06   0.521E+04
     1   3.3500   0.7513   0.870E-03  0.6758   0.119E+06   0.383E+04
     1   3.2500   0.7744   0.871E-03  0.6892   0.119E+06   0.381E+04
     1   3.8000   0.1848   0.548E-02  0.7412   0.218E+06   0.768E+04
     1   3.1500   0.7975   0.871E-03  0.7022   0.120E+06   0.384E+04
     1   3.0500   0.8206   0.869E-03  0.7147   0.122E+06   0.392E+04
     1   3.6000   0.1981   0.585E-02  0.7741   0.224E+06   0.781E+04
     1   2.9500   0.8432   0.865E-03  0.7267   0.126E+06   0.397E+04
     1   2.8500   0.8658   0.859E-03  0.7382   0.124E+06   0.391E+04
     1   3.4500   0.2076   0.614E-02  0.7967   0.224E+06   0.791E+04
     1   2.7500   0.8885   0.852E-03  0.7493   0.121E+06   0.382E+04
     1   3.3500   0.2142   0.635E-02  0.8110   0.223E+06   0.787E+04
     1   2.6500   0.9111   0.842E-03  0.7600   0.115E+06   0.365E+04
     1   1.5500   1.9428   0.123E-03  0.7010   0.534E+05   0.175E+04
     1   2.5500   0.9383   0.830E-03  0.7703   0.114E+06   0.360E+04
     1   3.2500   0.2208   0.656E-02  0.8245   0.223E+06   0.790E+04
     1   1.4500   1.9846   0.107E-03  0.7078   0.498E+05   0.170E+04
     1   2.4500   0.9610   0.815E-03  0.7800   0.114E+06   0.367E+04
     1   3.1500   0.2273   0.678E-02  0.8374   0.233E+06   0.805E+04
     1   2.3500   0.9806   0.796E-03  0.7893   0.122E+06   0.384E+04
     1   3.0500   0.2339   0.701E-02  0.8496   0.242E+06   0.834E+04
     1   2.2500   1.0025   0.775E-03  0.7982   0.118E+06   0.390E+04
     1   1.5500   1.6858   0.187E-03  0.7550   0.746E+05   0.234E+04
     1   2.9500   0.2416   0.726E-02  0.8615   0.266E+06   0.893E+04
     1   2.1500   1.0292   0.750E-03  0.8067   0.108E+06   0.357E+04
     1   1.4500   1.7221   0.164E-03  0.7616   0.691E+05   0.231E+04
     1   2.8500   0.2481   0.749E-02  0.8722   0.270E+06   0.941E+04
     1   2.0500   1.0559   0.721E-03  0.8148   0.101E+06   0.323E+04
     1   1.9500   1.0772   0.687E-03  0.8224   0.944E+05   0.301E+04
     1   2.7500   0.2545   0.772E-02  0.8824   0.268E+06   0.921E+04
     1   1.8500   1.0985   0.650E-03  0.8297   0.987E+05   0.316E+04
     1   2.6500   0.2610   0.795E-02  0.8919   0.259E+06   0.912E+04
     1   1.7500   1.1198   0.607E-03  0.8366   0.109E+06   0.357E+04
     1   2.5500   0.2675   0.817E-02  0.9008   0.263E+06   0.896E+04
     1   1.6500   1.1412   0.560E-03  0.8431   0.125E+06   0.418E+04
     1   2.4500   0.2739   0.839E-02  0.9091   0.278E+06   0.936E+04
     1   1.5500   1.1660   0.508E-03  0.8494   0.151E+06   0.479E+04
     1   2.3500   0.2795   0.858E-02  0.9168   0.302E+06   0.968E+04
     1   1.4500   1.1910   0.449E-03  0.8551   0.149E+06   0.490E+04
     1   2.2500   0.2873   0.878E-02  0.9242   0.311E+06   0.996E+04
     1   2.1500   0.2949   0.892E-02  0.9309   0.293E+06   0.961E+04
     1   2.0500   0.3010   0.901E-02  0.9370   0.270E+06   0.899E+04
     1   1.9500   0.3070   0.907E-02  0.9427   0.248E+06   0.901E+04
     1   1.8500   0.3131   0.902E-02  0.9478   0.266E+06   0.963E+04
     1   1.7500   0.3207   0.891E-02  0.9526   0.336E+06   0.114E+05
     1   1.6500   0.3268   0.865E-02  0.9568   0.456E+06   0.158E+05
     1   1.5500   0.3326   0.825E-02  0.9606   0.669E+06   0.223E+05
     1   1.4500   0.3398   0.768E-02  0.9640   0.731E+06   0.254E+05
     1   8.0000   0.1022   0.256E-02  0.2624   0.186E+06   0.971E+04
     1   7.8000   0.1120   0.259E-02  0.2912   0.181E+06   0.878E+04
     1   7.6000   0.1286   0.266E-02  0.3318   0.173E+06   0.789E+04
     1   7.4000   0.1451   0.275E-02  0.3711   0.165E+06   0.721E+04
     1   7.2000   0.1614   0.284E-02  0.4094   0.166E+06   0.673E+04
     1   7.0000   0.1780   0.293E-02  0.4468   0.161E+06   0.635E+04
     1   6.8000   0.1948   0.303E-02  0.4833   0.162E+06   0.612E+04
     1   6.4000   0.4563   0.137E-02  0.5059   0.122E+06   0.428E+04
     1   6.6000   0.2115   0.315E-02  0.5184   0.159E+06   0.592E+04
     1   6.2000   0.4806   0.140E-02  0.5325   0.119E+06   0.414E+04
     1   6.4000   0.3239   0.217E-02  0.5353   0.144E+06   0.522E+04
     1   6.4000   0.2276   0.326E-02  0.5515   0.159E+06   0.578E+04
     1   6.2000   0.3411   0.222E-02  0.5629   0.143E+06   0.502E+04
     1   6.0000   0.5130   0.143E-02  0.5616   0.119E+06   0.405E+04
     1   6.2000   0.2439   0.338E-02  0.5836   0.159E+06   0.567E+04
     1   6.0000   0.3641   0.230E-02  0.5931   0.142E+06   0.489E+04
     1   5.8000   0.5447   0.147E-02  0.5894   0.117E+06   0.399E+04
     1   6.0000   0.2603   0.352E-02  0.6145   0.159E+06   0.555E+04
     1   5.8000   0.3866   0.238E-02  0.6217   0.140E+06   0.486E+04
     1   5.6000   0.5782   0.151E-02  0.6167   0.117E+06   0.390E+04
     1   5.8000   0.2765   0.366E-02  0.6437   0.160E+06   0.556E+04
     1   5.4000   0.6094   0.155E-02  0.6421   0.115E+06   0.385E+04
     1   5.6000   0.4104   0.246E-02  0.6498   0.138E+06   0.476E+04
     1   5.6000   0.2935   0.381E-02  0.6722   0.158E+06   0.545E+04
     1   5.2000   0.6425   0.159E-02  0.6668   0.115E+06   0.377E+04
     1   5.4000   0.4325   0.255E-02  0.6758   0.139E+06   0.472E+04
     1   5.4000   0.3093   0.397E-02  0.6985   0.158E+06   0.541E+04
     1   5.0000   0.6744   0.163E-02  0.6902   0.114E+06   0.371E+04
     1   5.2000   0.4561   0.264E-02  0.7010   0.140E+06   0.464E+04
     1   5.2000   0.3261   0.415E-02  0.7240   0.158E+06   0.533E+04
     1   4.8000   0.7080   0.167E-02  0.7127   0.111E+06   0.366E+04
     1   5.0000   0.4787   0.273E-02  0.7246   0.137E+06   0.459E+04
     1   5.0000   0.3423   0.433E-02  0.7477   0.158E+06   0.528E+04
     1   4.6000   0.7430   0.172E-02  0.7342   0.110E+06   0.361E+04
     1   4.8000   0.5014   0.283E-02  0.7470   0.136E+06   0.455E+04
     1   4.8000   0.3585   0.452E-02  0.7701   0.160E+06   0.525E+04
     1   4.4000   0.7747   0.176E-02  0.7540   0.109E+06   0.356E+04
     1   4.6000   0.5274   0.294E-02  0.7689   0.136E+06   0.453E+04
     1   4.2000   0.8063   0.179E-02  0.7727   0.108E+06   0.352E+04
     1   4.6000   0.3771   0.474E-02  0.7919   0.160E+06   0.532E+04
     1   4.4000   0.5499   0.304E-02  0.7886   0.137E+06   0.450E+04
     1   4.0000   0.8379   0.183E-02  0.7904   0.109E+06   0.349E+04
     1   4.4000   0.3932   0.495E-02  0.8115   0.161E+06   0.530E+04
     1   4.2000   0.5723   0.314E-02  0.8071   0.134E+06   0.446E+04
     1   3.8000   0.8695   0.186E-02  0.8070   0.109E+06   0.349E+04
     1   4.2000   0.4092   0.517E-02  0.8298   0.162E+06   0.530E+04
     1   4.0000   0.5948   0.325E-02  0.8245   0.135E+06   0.447E+04
     1   3.6000   0.9021   0.188E-02  0.8226   0.108E+06   0.341E+04
     1   4.0000   0.4253   0.539E-02  0.8468   0.163E+06   0.534E+04
     1   3.8000   0.6172   0.335E-02  0.8407   0.138E+06   0.457E+04
     1   3.4500   0.9253   0.190E-02  0.8336   0.107E+06   0.358E+04
     1   3.3500   0.9393   0.190E-02  0.8405   0.106E+06   0.340E+04
     1   3.8000   0.4405   0.564E-02  0.8627   0.167E+06   0.532E+04
     1   3.6000   0.6403   0.344E-02  0.8558   0.139E+06   0.450E+04
     1   3.2500   0.9579   0.191E-02  0.8474   0.105E+06   0.340E+04
     1   3.1500   0.9765   0.191E-02  0.8540   0.107E+06   0.345E+04
